SK_ID_CURR,actual_default,raw_lgbm_score,calibrated_pd,calibrated_risk_band,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,bureau_loans_count,bureau_credit_sum,bureau_credit_debt,bureau_overdue_sum,prev_apps_count,prev_refused_rate,prev_approved_rate,late_rate,avg_days_late,max_days_late,missed_payment_rate
407758,0,0.2530090906765494,0.028974652142937436,Low Risk,117000.0,540000.0,27571.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Drivers,8.0,1762193.52,78511.5,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
324518,0,0.18808472128337422,0.021390531082948378,Low Risk,171000.0,878733.0,23310.0,Cash loans,Higher education,Civil marriage,House / apartment,0,1.0,225000.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-2.0,0.0
341529,0,0.38607575452997134,0.05345400773163789,Medium Risk,157500.0,677664.0,34731.0,Cash loans,Incomplete higher,Single / not married,House / apartment,Sales staff,5.0,498056.715,0.0,0.0,6.0,0.0,0.8333333333333334,0.019230769230769232,1.0,1.0,0.0
103587,0,0.31715428689571534,0.03899997240038243,Low Risk,112500.0,225000.0,11502.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,3.0,1554885.0,282658.5,0.0,1.0,0.0,1.0,0.0,0.0,-13.0,0.0
217773,0,0.8503658274876806,0.3434064019702073,Very High Risk,58500.0,545040.0,25537.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,-1.0,0.0
142021,0,0.19010067516285342,0.021593779735238277,Low Risk,90000.0,538389.0,37602.0,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,2.0,748696.5,0.0,0.0,1.0,0.0,1.0,0.25,2.5,4.0,0.25
162581,0,0.6020481100195847,0.13721605793493666,High Risk,315000.0,538704.0,26046.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,10.0,10092134.7,871837.74,0.0,3.0,0.0,1.0,0.04,30.666666666666668,61.0,0.05333333333333334
370308,0,0.413101419157345,0.06040173695605845,Medium Risk,225000.0,862560.0,25218.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,3.0,305455.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
387469,0,0.7000831088526168,0.20284303000415674,Very High Risk,292500.0,225000.0,9661.5,Cash loans,Higher education,Separated,House / apartment,Laborers,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.02857142857142857,15.0,15.0,0.0
163805,0,0.3857361563662214,0.05337169299813421,Medium Risk,81000.0,195543.0,14359.5,Cash loans,Lower secondary,Married,House / apartment,Laborers,1.0,81495.0,0.0,0.0,3.0,0.0,1.0,0.14754098360655737,5.222222222222222,10.0,0.0
136502,0,0.40415920687418083,0.05801409621473857,Medium Risk,202500.0,479700.0,50503.5,Cash loans,Higher education,Married,House / apartment,Laborers,2.0,214866.0,0.0,0.0,2.0,0.0,1.0,0.15384615384615385,3.0,5.0,0.15384615384615385
405868,0,0.12239290800293358,0.01570237082627338,Low Risk,180000.0,1125000.0,32895.0,Cash loans,Higher education,Married,With parents,Managers,1.0,130666.5,47740.5,0.0,1.0,0.0,1.0,0.0,0.0,-18.0,0.0
264828,0,0.3646136861753233,0.04848094025179801,Low Risk,67500.0,331632.0,35316.0,Cash loans,Secondary / secondary special,Married,House / apartment,Cooking staff,3.0,240499.89,0.0,0.0,2.0,0.0,1.0,0.056338028169014086,8.125,15.0,0.014084507042253521
131066,0,0.17693359374515738,0.020299636662785493,Low Risk,157500.0,203760.0,21523.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,6.0,594379.26,157792.5,0.0,1.0,0.0,1.0,0.07692307692307693,7.0,7.0,0.15384615384615385
242214,0,0.14813137191348236,0.01772797884050524,Low Risk,81000.0,270000.0,13500.0,Revolving loans,Secondary / secondary special,Married,House / apartment,0,15.0,2296577.295,928741.6799999999,0.0,2.0,0.0,1.0,0.3018867924528302,2.8125,5.0,0.2641509433962264
171577,0,0.8186139386073646,0.30994594999328506,Very High Risk,157500.0,180000.0,9000.0,Revolving loans,Secondary / secondary special,Married,House / apartment,0,8.0,305340.075,128128.5,0.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0
451461,0,0.2326220016368452,0.026347817848133087,Low Risk,184500.0,1129500.0,46003.5,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,5.0,2334127.5,1459273.5,0.0,5.0,0.0,1.0,0.28205128205128205,5.7272727272727275,33.0,0.2564102564102564
269580,0,0.2793598033713961,0.03274843097037841,Low Risk,76500.0,276277.5,14593.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,2.5,3.0,0.2
217571,1,0.40802373969645045,0.0590348930011091,Medium Risk,225000.0,1752039.0,48177.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,8.0,5845923.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-8.0,0.0
308497,0,0.683866875184816,0.19056220858297304,High Risk,180000.0,208512.0,20133.0,Cash loans,Secondary / secondary special,Separated,House / apartment,Sales staff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183838,0,0.26959441132078454,0.031297488357970554,Low Risk,450000.0,900000.0,45720.0,Cash loans,Higher education,Married,House / apartment,Managers,2.0,3285000.0,3066985.44,0.0,8.0,0.0,0.5,0.021739130434782608,2.0,2.0,0.043478260869565216
331021,0,0.5337827315149073,0.10285680038190316,High Risk,112500.0,445500.0,22743.0,Cash loans,Secondary / secondary special,Widow,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1366120218579235,3.4,12.0,0.19672131147540983
200264,0,0.30734289558051303,0.03727481252443775,Low Risk,225000.0,888840.0,32053.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,495000.0,301374.0,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,0.0
396044,0,0.30060967648810843,0.03613358970990503,Low Risk,157500.0,270000.0,13500.0,Revolving loans,Secondary / secondary special,Civil marriage,House / apartment,0,9.0,1289027.34,104859.0,0.0,10.0,0.1,0.9,0.22018348623853212,6.5,28.0,0.3211009174311927
438161,0,0.7457041451778238,0.24050589911019946,Very High Risk,180000.0,691020.0,22419.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.4444444444444444,0.025974025974025976,3.0,3.0,0.025974025974025976
368675,0,0.4777441157714901,0.08057709324570422,Medium Risk,126000.0,382500.0,19125.0,Revolving loans,Secondary / secondary special,Married,House / apartment,0,1.0,106879.68,0.0,0.0,6.0,0.0,0.5,0.07407407407407407,9.0,11.0,0.14814814814814814
200635,0,0.12028280784357062,0.015546783385664145,Low Risk,261000.0,314100.0,15241.5,Cash loans,Higher education,Married,House / apartment,Accountants,7.0,6638148.0,4342482.0,0.0,5.0,0.0,1.0,0.0078125,3.0,3.0,0.0
214259,0,0.07750212802750475,0.012700564360516324,Low Risk,180000.0,383760.0,43402.5,Cash loans,Higher education,Married,House / apartment,Accountants,5.0,1894013.055,0.0,0.0,4.0,0.25,0.5,0.09090909090909091,2.0,2.0,0.18181818181818182
397839,0,0.6259974071717433,0.15138330711179604,High Risk,112500.0,450000.0,23107.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,16.0,3673028.79,1765296.0,0.0,8.0,0.25,0.25,0.1875,3.3333333333333335,6.0,0.25
359635,0,0.2940071064093407,0.03504721195825824,Low Risk,112500.0,814041.0,23931.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,4.0,1332000.0,613039.5,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
115543,0,0.35348249566315976,0.04607771035688831,Low Risk,135000.0,284400.0,13963.5,Cash loans,Secondary / secondary special,Married,House / apartment,Cooking staff,2.0,77859.0,33979.5,0.0,4.0,0.0,1.0,0.045454545454545456,7.4,18.0,0.0
401776,0,0.1769028953995675,0.020296710005896217,Low Risk,225000.0,1412032.5,41287.5,Cash loans,Secondary / secondary special,Married,House / apartment,Realty agents,3.0,3892090.5,2336955.57,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,0.0
421559,1,0.4342022640379913,0.06640469791070136,Medium Risk,157500.0,229365.0,27351.0,Cash loans,Secondary / secondary special,Separated,Municipal apartment,Core staff,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.4444444444444444,0.21875,5.214285714285714,20.0,0.3125
102801,0,0.2136502262193514,0.024112403568246166,Low Risk,450000.0,669600.0,34317.0,Cash loans,Higher education,Single / not married,House / apartment,Managers,8.0,5638963.5,2684335.5,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.027777777777777776
199942,0,0.13809318289264388,0.016909125459059832,Low Risk,90000.0,113760.0,6660.0,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,11.0,1921253.22,336744.225,0.0,22.0,0.3181818181818182,0.6818181818181818,0.11023622047244094,16.0,156.0,0.12992125984251968
390614,0,0.3964296822367543,0.056021898500942996,Medium Risk,144000.0,143910.0,16366.5,Cash loans,Incomplete higher,Married,House / apartment,Laborers,3.0,1732500.0,0.0,0.0,8.0,0.25,0.625,0.29508196721311475,3.0,11.0,0.39344262295081966
171842,0,0.10650061584828095,0.014567241022732587,Low Risk,270000.0,781920.0,49972.5,Cash loans,Higher education,Single / not married,Office apartment,Drivers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0
180022,0,0.2631163254917942,0.030369501053567984,Low Risk,135000.0,381528.0,14512.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,4.0,859500.0,0.0,0.0,4.0,0.0,1.0,0.10638297872340426,54.0,189.0,0.1702127659574468
439138,0,0.16236326861275518,0.018956029863835606,Low Risk,40500.0,269550.0,11871.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,6.0,843705.0,400248.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
430363,0,0.20867542723428747,0.023557522275050622,Low Risk,157500.0,808650.0,26217.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374895,0,0.2311689553484147,0.026169702406077633,Low Risk,225000.0,882000.0,31378.5,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,3.0,2256750.0,1116702.0,0.0,3.0,0.0,0.6666666666666666,0.07142857142857142,1.0,1.0,0.0
369060,0,0.2872894839945443,0.03397423768884143,Low Risk,135000.0,331110.0,34897.5,Cash loans,Higher education,Married,House / apartment,Managers,3.0,438588.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-8.0,0.0
438625,0,0.5844774772725251,0.1275449028078113,High Risk,202500.0,557770.5,28606.5,Cash loans,Higher education,Single / not married,House / apartment,IT staff,15.0,2280055.5,167791.5,0.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0
243479,1,0.6897092717726357,0.1949200263516257,High Risk,405000.0,495000.0,23944.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,27.0,6708974.399999999,4711261.41,0.0,29.0,0.3448275862068966,0.1724137931034483,0.04,5.0,8.0,0.08
214726,0,0.3239282588478954,0.04023549100463231,Low Risk,90000.0,180000.0,9000.0,Revolving loans,Secondary / secondary special,Separated,House / apartment,0,1.0,607500.0,142227.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0
214133,0,0.48703719762132747,0.08393997412794282,Medium Risk,135000.0,176328.0,14058.0,Cash loans,Higher education,Separated,With parents,Medicine staff,6.0,449905.5,298309.5,0.0,10.0,0.5,0.4,0.037037037037037035,2.0,3.0,0.0
304302,0,0.7478934543130679,0.24242829861444873,Very High Risk,270000.0,592560.0,35806.5,Cash loans,Secondary / secondary special,Married,Rented apartment,Laborers,8.0,3170488.5,192465.18,0.0,5.0,0.6,0.4,0.0,0.0,-1.0,0.0
355331,0,0.13959348637837457,0.017029105684956646,Low Risk,135000.0,353241.0,34542.0,Cash loans,Secondary / secondary special,Separated,House / apartment,0,1.0,270000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-19.0,0.0
187323,0,0.42441761409139406,0.06355508366940898,Medium Risk,225000.0,900000.0,26316.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,3.0,1305000.0,1089589.5,0.0,2.0,0.0,1.0,0.20689655172413793,18.666666666666668,31.0,0.3448275862068966
409151,0,0.17187471716421274,0.019822879625113112,Low Risk,67500.0,257562.0,11344.5,Cash loans,Secondary / secondary special,Married,House / apartment,Medicine staff,6.0,417685.5,0.0,0.0,3.0,0.0,0.6666666666666666,0.01694915254237288,10.0,10.0,0.03389830508474576
113070,0,0.28065250248804313,0.03294530633531977,Low Risk,337500.0,2517300.0,66532.5,Cash loans,Higher education,Married,House / apartment,Managers,5.0,8327362.5,4566744.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
232944,0,0.5806309585065748,0.12550694526374426,High Risk,157500.0,675000.0,21775.5,Cash loans,Secondary / secondary special,Married,Co-op apartment,Managers,12.0,5244054.525,2837398.5,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
243200,0,0.48507406402372594,0.08321911876148888,Medium Risk,90000.0,333000.0,17131.5,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,0.0,0.0,0.0,0.0,7.0,0.14285714285714285,0.7142857142857143,0.01818181818181818,18.0,18.0,0.03636363636363636
275909,0,0.24757904938409311,0.028251148320428777,Low Risk,137191.5,450000.0,16677.0,Cash loans,Higher education,Single / not married,House / apartment,Core staff,5.0,680997.6,472686.345,0.0,1.0,0.0,1.0,0.0,0.0,-16.0,0.0
357979,0,0.5714772612597159,0.12076912217623245,High Risk,270000.0,943425.0,27585.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,9.0,1071334.08,567369.0,0.0,8.0,0.25,0.5,0.17272727272727273,5.631578947368421,20.0,0.07272727272727272
455460,0,0.08314357687899597,0.013044204158845772,Low Risk,135000.0,1386265.5,36697.5,Cash loans,Higher education,Civil marriage,House / apartment,Managers,2.0,1305000.0,0.0,0.0,4.0,0.0,0.75,0.0,0.0,-5.0,0.0
399318,0,0.06289205119173187,0.011851612629750805,Low Risk,112500.0,808650.0,22365.0,Cash loans,Higher education,Married,House / apartment,Core staff,1.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221044,0,0.655835014599291,0.17068951336174146,High Risk,166500.0,189621.0,9810.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,22.0,2254000.5,727564.5,0.0,4.0,0.0,0.75,0.03225806451612903,10.5,16.0,0.03225806451612903
117890,0,0.4312747739338306,0.06553989538126279,Medium Risk,247500.0,657000.0,31608.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,3.0,2082411.0,267444.0,0.0,6.0,0.0,0.6666666666666666,0.0625,7.0,11.0,0.025
203688,0,0.156324241809112,0.018425057187844623,Low Risk,90000.0,202500.0,10125.0,Revolving loans,Secondary / secondary special,Widow,House / apartment,0,7.0,1777500.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-6.0,0.0
362048,0,0.2419478352970937,0.027519375909323872,Low Risk,63000.0,1152000.0,30892.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,1.0,225000.0,120951.0,0.0,12.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0
241000,0,0.1390387446926355,0.016984645471965105,Low Risk,90000.0,296505.0,23076.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,1.0,104400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,0.0
189840,0,0.18871396270110993,0.021453769559856426,Low Risk,81000.0,182016.0,6858.0,Cash loans,Secondary / secondary special,Widow,House / apartment,Medicine staff,10.0,1552855.5,248584.5,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-1.0,0.0
107776,0,0.7041407735854313,0.20600669163122137,Very High Risk,225000.0,225000.0,26833.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Drivers,1.0,31144.5,0.0,0.0,2.0,0.5,0.5,0.075,2.0,4.0,0.0
429068,0,0.5385959354013389,0.10500568847786652,High Risk,67500.0,675000.0,19867.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,4.0,804150.0,447309.0,0.0,1.0,0.0,1.0,0.07692307692307693,6.0,6.0,0.15384615384615385
220962,0,0.7182428998982644,0.2172848701536381,Very High Risk,112500.0,255960.0,16794.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,3.0,874800.0,0.0,0.0,6.0,0.5,0.5,0.4666666666666667,11.357142857142858,22.0,0.5333333333333333
404631,0,0.16416268687319466,0.019117123063849936,Low Risk,315000.0,521280.0,28278.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,4.0,4915395.0,2200747.5,0.0,7.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0
118802,0,0.24968885632103602,0.02853015353504443,Low Risk,67500.0,239850.0,23494.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,7.0,0.0,0.8571428571428571,0.0273972602739726,2.0,3.0,0.0273972602739726
400386,0,0.5468460566368153,0.10878123925511815,High Risk,67500.0,450000.0,21888.0,Cash loans,Higher education,Married,House / apartment,Drivers,0.0,0.0,0.0,0.0,4.0,0.25,0.75,0.05555555555555555,1.0,1.0,0.0
260131,0,0.19898639832073267,0.022512369832910484,Low Risk,180000.0,1067418.0,28287.0,Cash loans,Higher education,Married,House / apartment,Accountants,3.0,514256.49,0.0,0.0,5.0,0.0,1.0,0.03529411764705882,5.333333333333333,13.0,0.047058823529411764
388419,0,0.32595900526103044,0.04061313319119301,Low Risk,121500.0,271957.5,29416.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0
380403,0,0.7420110978154193,0.23728676563918458,Very High Risk,202500.0,601470.0,32629.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Security staff,1.0,143901.0,104445.0,0.0,7.0,0.0,0.7142857142857143,0.012345679012345678,3.0,3.0,0.0
247192,0,0.2851034053199446,0.03363195079826034,Low Risk,369000.0,2169342.0,82759.5,Cash loans,Higher education,Married,House / apartment,High skill tech staff,3.0,4948200.0,2398023.0,0.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0
197602,0,0.3054916412915985,0.03695763154756823,Low Risk,112500.0,1223010.0,51948.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
229824,0,0.26929740685272785,0.03125434846640206,Low Risk,135000.0,781920.0,25969.5,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,7.0,2030315.85,1111797.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0
257503,0,0.46285581336169773,0.07544507037936603,Medium Risk,157500.0,876154.5,44865.0,Cash loans,Higher education,Civil marriage,With parents,Accountants,3.0,339904.8,0.0,0.0,12.0,0.0,1.0,0.10714285714285714,5.0,35.0,0.13392857142857142
219505,0,0.5578261057012512,0.11399058529851246,High Risk,270000.0,1339884.0,39307.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Core staff,19.0,6297159.96,2863043.775,0.0,2.0,0.0,1.0,0.02702702702702703,8.333333333333334,11.0,0.018018018018018018
274533,0,0.29821216413913476,0.03573540858243184,Low Risk,112500.0,652500.0,30366.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,1.0,49500.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0
260922,0,0.7650917546345273,0.2578904408918828,Very High Risk,135000.0,900000.0,26446.5,Cash loans,Higher education,Single / not married,With parents,0,1.0,584293.5,432013.5,0.0,3.0,0.0,0.6666666666666666,0.09090909090909091,5.0,5.0,0.18181818181818182
114659,0,0.38472103970061294,0.053126352862434,Medium Risk,202500.0,675000.0,32602.5,Cash loans,Higher education,Married,House / apartment,Managers,14.0,4714755.48,1211218.56,0.0,20.0,0.6,0.25,0.008333333333333333,1.0,1.0,0.0
430050,1,0.18811338625050464,0.021393407931232244,Low Risk,112500.0,675000.0,21775.5,Cash loans,Higher education,Married,House / apartment,Managers,20.0,6488820.0,1405161.4500000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
285344,0,0.6368639429002796,0.15819800236671827,High Risk,202500.0,942300.0,30528.0,Cash loans,Higher education,Civil marriage,House / apartment,Drivers,2.0,384111.0,0.0,0.0,12.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0
380379,0,0.3306602688354788,0.04150045730993794,Low Risk,157500.0,848745.0,37516.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,7.0,741681.0,163912.5,0.0,6.0,0.0,0.5,0.05357142857142857,10.333333333333334,20.0,0.07142857142857142
133959,1,0.45778375896117035,0.07376637515881089,Medium Risk,202500.0,510853.5,31000.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,7.0,3202200.0,1257668.19,0.0,3.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,9.0,9.0,0.2857142857142857
229833,0,0.5549805914512763,0.11262006193975582,High Risk,252000.0,1379979.0,45738.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.2,4.0,9.0,0.18
411221,0,0.4189594892939415,0.062015420299891114,Medium Risk,103500.0,225000.0,8698.5,Cash loans,Secondary / secondary special,Widow,House / apartment,Laborers,12.0,2862951.48,570892.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
